Unnamed: 0,scint_alpha,drift_bias,pixel_jitter,muon_flux,cathode_temp,anode_noise,beam_phase,shield_rho,veto_count,gain_offset,cerenkov_angle,trigger_rate,track_curvature,y
12.0,0.3908235644186575,2.9482185330691726,-1.4978867956174562,-3.5548312992510738,-2.8953502866971155,-2.1756781936072596,6.385409197305494,-2.4641600376731585,2.5154676112090346,-2.708781534261079,2.7947190386227323,1.1548528983175894,-0.4699136929742712,13.552061910334483
13.0,-0.122287578406302,-1.9643630862881711,1.3382166044462416,-1.36495044102234,-3.676817291301744,-3.833812722958858,0.5177637531663585,4.7372737692313045,0.4799748407203147,-0.3559149783296477,0.8574784188076287,3.918005225120474,0.658147504091569,2.033290256453121
14.0,-1.2327816925012116,3.3188661301796665,1.2862693153848404,4.607267975987976,0.5497033116657184,-3.673407095161501,-4.104477597736995,4.9527837966937485,5.170997162349892,-0.5385576398478019,-1.1495619634079632,4.3843328767266065,-3.321137046130464,-19.250479886289472
15.0,-2.6841810568674793,1.9299803840671332,-1.183815368578769,-0.0153656001602138,-0.4903286955735377,1.0127236463968008,4.22244558394115,0.2717547207052366,1.9318163798305736,-6.150516303093068,-0.1461552057903538,-2.5296908108786136,-3.656439181270884,-1.4834728743295391
16.0,-2.6344571007862525,-1.0023703221024365,2.7477076270680394,-3.979178153218692,0.0918944777832523,-1.4525083000007355,-0.9830192830858826,3.0082734759138123,1.6143463110117782,4.012194322328231,-0.4635170377497014,-2.087827835012109,-0.6715764506414985,-36.076433370353406
17.0,0.7274903738136648,0.5297200753611331,-3.2531642167000996,0.2714693448836226,0.6846849904167154,7.552422112601761,5.630533833845011,-2.55973005167646,-0.8621500846475283,-4.390326005511009,-1.7721210418904594,0.9468150107710216,3.6175608626647007,2.8708284438547382
18.0,-2.1872515132308257,-1.9624393202033896,-6.441867089215965,-0.4879977616347229,-3.1872432355786895,-1.5883182820982211,-2.630582334502765,-0.282787662757671,-5.273185174069894,-4.4011357361729715,6.387741336084894,-3.862267743822093,-3.290356735363919,5.355354822186806
19.0,5.510740584963942,8.71520150772122,-3.5146998864760253,-1.1047468703640917,1.0246666528215287,5.186092933216777,-2.9605712352847124,-0.7358335378263292,2.332012728185232,1.304298223399856,-1.1284682136902977,-0.4014688935481234,-4.124687425109945,1.996028938306028
20.0,-0.7145212319239957,-0.7991624700268654,0.6965096688787679,-1.6659816564570482,1.414615567635417,3.0381474534594854,0.4662879830053981,1.0552692251976103,0.1594660427336021,0.0002531792742425,-2.164674100628542,0.949482785019924,-0.2918597952404684,-3.4938529147923756
21.0,6.279504926791784,4.720064707425728,1.1575396576695025,-2.2891716290843025,-3.337234415950254,3.5734288592665955,0.7882476754414155,1.4404302101748323,-5.233757960922578,2.782315444674542,1.3632610146430888,-3.331292053243434,-1.4145744223498469,-1.4852068131870653
22.0,0.7911516130695587,0.1574003950687308,-0.8765135574106651,-0.3104648041978826,-0.7559321346206561,0.4576875363074057,4.414475918979472,-7.699975322793893,-0.7105507935290527,0.5295372641173409,0.8879819690612984,-1.1157437439638695,-5.270165347435748,0.1804731495857251
23.0,0.9839864511423289,5.182050642492555,-4.601584214748413,2.591484041094565,-0.9855756693686816,-0.1839730374865419,-3.158695532111847,-1.00336851706763,3.900133784096876,1.747965725963121,5.196934816229833,3.532235666933081,1.3172600367887286,14.767222690100104
24.0,5.231803578503376,1.3169794762148963,2.4839645303911766,-0.8897128606041251,0.1996374475776144,-2.0922714699008305,2.968751803784559,-3.5349108693445968,2.347051027252984,-0.5719531725154784,3.513741280401958,2.2526069661937793,5.461938472940405,-3.252136421254327
25.0,2.1923240734159344,-4.7161207669597225,-0.2008595186946025,-3.5160215777844477,-1.554839527098824,4.533685299830164,1.912601432693088,-2.0967912857362387,-3.041152099321197,0.0983462786287823,-3.6496804481433833,-2.0134208321897433,0.9360284146537317,8.066824477711279
27.0,2.539751957530212,-1.7128309845653835,2.441291069898631,3.2054146679671147,0.6986340604115051,0.7032026780960878,0.8110297178451776,-2.590035794218145,-0.4425860407210588,-0.4575675973570764,1.1501815930604853,2.9994727407308837,-3.175608245935228,0.37375222255083
28.0,-0.3750270909587329,4.44436664297692,-2.230764686437692,-2.466750051870961,0.6069185754935807,2.5331555714559606,0.0342781666819779,3.986881771310967,2.5703819476995804,2.5254602006701856,1.6623495039722798,6.982959301038255,-0.6154850665981326,-8.60064375627487
29.0,-6.010566876199542,4.812763084551423,-1.373098292870477,0.3236413330290991,3.9286520545815806,-4.8067786231767755,-3.7549416423184185,-4.8038338113565615,-2.3824088700762713,1.3189098180509806,1.5725635284383128,0.8288225379856613,-4.238297651677099,-4.537951108847336
30.0,-6.930310309897932,0.1630607561711468,-1.4153281009150072,1.3781573151498354,2.1058608786638104,0.4147242961760458,2.2803992561275614,0.6876341223452053,1.5901941168044,-2.1140197886096472,-0.5388342414943756,0.5903282899708717,2.4615854262522565,-2.3048862935117844
31.0,-1.1812235166737164,1.563501767196338,-0.797516375746137,-0.352626501984391,2.488557126072219,-5.9791811131624675,-3.889416984224283,-4.446556192328462,-7.000848359544914,-2.03479332046553,2.248301699183221,-0.8546521991477243,0.5933702458255564,-1.2572107542205575
32.0,3.267652490132378,3.9830583968030746,-0.2074138041784186,4.060757668708192,0.2763799753023276,-2.512194671482386,-1.7832010565962055,-4.441609537695049,-2.664401561200957,-1.0740500642232875,2.4107550581358046,5.162309493497951,-4.14654454613112,-23.815422966828653
33.0,1.1784824047797569,-3.121631817472603,1.4240912653896058,-0.3932599520631797,-5.492717477542591,2.784890974705453,-1.815002138426193,-1.6017007151206637,-3.20925723386907,-1.9628498300626664,1.2836713220847518,-0.5677330228092166,0.9859860068474432,0.5751518271981786
34.0,1.085765561786531,3.9619849665845006,-1.028358452593138,-4.430573450537196,3.201667249715949,-0.994464516291764,3.343777333732131,1.150131339547411,-0.3934125906100347,1.0463276821388854,5.853037680378899,6.23094158716126,0.2081434053983361,38.33459266517087
35.0,0.4805717799512259,3.2287204723991567,-2.5369830983020414,0.9992111178547654,-0.0775885438615692,0.9417246343726609,-2.500106417848217,-4.768702479926906,-6.218950307973875,-3.3521523389688235,-1.376025854817999,-0.8795747599462855,5.811693487288551,6.857905280211852
36.0,3.317980109721894,-2.886273349024882,1.0431253573528707,-1.2212347090509752,-0.8530915141202854,0.5559769482461461,1.85751335092618,-1.017775451652046,3.1915545982030755,-3.425814678427212,0.0190171870868053,7.793021179787496,0.6692392278758253,-0.8386471177646835
37.0,4.2996435198185186,0.2745605345196245,1.74233128598939,-0.1703495831780746,-0.5112227434926133,-2.338447190176259,1.2909040768726596,-2.554611567557304,1.9967557089402872,3.25586101333773,1.09959422171169,-0.8587462006670756,1.3618967379260882,2.046054938928549
39.0,1.3046528143909422,-1.6787168581484684,1.395240628500919,-4.682875058983329,-0.8919700880929062,0.2984324190472154,-0.2583019554631455,2.3724183650702417,1.033935678708157,2.004978054323991,-2.0651168466922782,2.693446225231644,4.8868108428719745,54.815743703863504
40.0,-2.9104485589542377,-2.663086967143679,4.007353008960699,-0.5740319600851809,4.211464176199671,-1.3276071356765518,4.365136728812134,0.3944574504163565,0.7746864699680855,4.694154065009713,-1.0853114323325137,-2.823366287774875,-1.345692624085063,0.5061382065451341
41.0,1.357001851929416,-4.6972772165415435,1.9124127079533648,-1.6163139528532295,3.4434379822006904,-7.182780914701414,-2.359697325312506,-5.059404453702306,-2.478688399091858,0.7429977033268294,-0.5376798763492647,-0.7601327068440449,-0.4775546141401824,-6.623157704467515
42.0,0.6101647218598303,-3.025608125829323,2.1205489226971523,1.9879979111564516,1.155113812968303,1.6696003282537897,0.8892540024259785,6.105219908193202,-0.2612825131575297,-0.9212496550037302,-2.2605827410721338,-3.0967880117335103,-3.733415362803226,0.3785888290010853
43.0,-2.6663919396927556,-0.2120411449562139,1.0028853854931434,0.1534261756564853,-2.296605832289139,2.7005536920598896,2.2182380169028426,-0.478944922266051,-1.958748433994136,1.6452837624893986,0.5639207624583134,-4.344381778245143,-0.2039407679532147,2.983604755492818
44.0,0.786107436223143,-2.6990843594632614,0.569530178512329,-4.364467455773367,4.008558300036513,3.743849955178296,-0.7575520029088942,1.0903630135172195,-7.229765897399625,-3.4690429807959986,-0.8813367604563894,-3.2163990642805773,2.1431894478919764,-47.320077913705305
45.0,5.991889592243982,-3.529844158287906,-2.5123902122555783,0.706345104929791,4.833348445498863,-3.6671229376197094,0.7471083669208259,5.463896552439326,-4.955277444537802,-3.843207620537496,-1.2708198193825146,-1.561765238566233,2.4378038632609336,1.4421624988482853
47.0,0.7058283347647905,-4.27120330619718,1.338966442629191,-2.4197967129221176,-3.847903950781565,2.1414604094471983,0.7249335650302539,-1.8419304041786917,4.353536547063193,-1.3219572647092273,0.0963230219128039,0.8067403430358028,-1.858997802385841,0.9668277342478134
48.0,1.4134088801997882,-1.6003570414941732,-1.2349149666486277,4.087927919410023,-3.1217581575372995,-7.238340992788471,4.8328109850356835,7.647983857821009,-1.2158077963479954,-5.810514121860556,-0.9314519285878312,-0.8586688495220076,-0.5697715230667711,-23.629111462029577
51.0,-1.0270228159916472,-0.2447633090553629,-5.116956648046552,-4.846975017962034,1.4462005065765755,-1.568156088509041,-7.694233025461701,2.3545321098244054,0.8171092658227195,-2.1416244721094517,-3.950490633174725,2.5074236889430113,1.0480518676812889,-2.0605798574771805
52.0,7.14780684805222,1.260565796174812,1.1631094237860444,-0.5007837903256954,2.450327601602373,1.8752556037444612,3.7551750256955847,-1.5639687559118542,-1.306222418831887,-1.4373095127359403,2.3724051635369676,4.495123320890196,-1.376521479447902,-0.3117978385859044
53.0,-1.2743211833792738,0.9422316716093976,-0.7372845000387043,2.85616095941967,-6.75533187185714,-2.4801151407506836,-2.3472490018843377,-6.961068037158435,-2.8909153331064124,-2.7454683475377784,-0.603313963556491,3.3388976749807906,-0.7351819535721071,-11.39781988638247
54.0,-3.092441160813461,-0.1708636236405869,3.147520864324048,-2.9278764483447146,-2.731724651764346,1.6756468778226703,-0.6646083471924016,1.942454072128423,-0.0409403753858902,2.104990944268702,-3.1052343421219226,-0.0362539523648023,-0.6320700430894705,-8.129626136151904
55.0,-3.647672772312392,-4.6904338436060655,2.0572471058239854,-1.0528571466539345,-3.0668408449419884,-0.2885368107699967,3.384056572047908,-6.842213536115769,-4.489916069709979,-2.7686593256858028,4.383536600160987,0.8477609487578895,2.3019517213836806,-6.737738949285776
57.0,3.56317527978581,-3.061869058540013,-5.579506219636886,0.2971044630216027,2.792514679051588,5.392783567302944,1.548892716304353,-1.1151500897570847,-2.679391864754588,0.0343538750119632,-0.8977941116557692,-3.0452037171864483,6.14626695258986,0.3144279071910411
58.0,5.355505206216393,3.4081460506662853,-2.7625511934273828,2.5650579728918363,1.9188792284937055,1.327636872612159,3.7489958011313314,1.906113428583832,2.2200427089130064,1.9107188501166303,1.0223742240063176,-5.350833389142551,0.2508632322316717,8.750531759042481
59.0,-1.6685758765473755,-3.839522872920061,5.045449857902472,5.186986022657111,4.077661800886836,0.7656402505676239,4.05187536285797,0.0361595418054766,0.6083918306933381,-3.280414111385949,1.19097391349652,0.1811577852732513,-3.9079563505033934,13.53309646290086
60.0,-0.1535913354497907,-0.2391886915704254,5.39268349993392,2.6826399855402285,0.034336317274398,0.746361929403249,0.1326371343125941,-0.6087419543866432,-3.2472815921648603,-0.4531556328207877,-2.23829476995754,-3.750946616769439,1.533665443642604,14.310669797321276
61.0,1.1737939797997048,-5.360122534104233,-0.3680539124853816,2.9871041576997706,3.1776712166889625,3.077510528655716,0.1167396207043794,-2.535135983907453,-3.251096482074182,1.0338147142510723,1.137840103095489,3.861993334815196,3.2999389510262507,14.104443741399514
62.0,-0.3966859695935163,-3.732617636582608,-0.9573197910326936,0.651693584431574,-0.6062497361682122,-1.7336823242329675,0.7586544449096967,-1.5118732242318311,-1.884198251176122,0.9343585029103189,-1.2059777403876144,0.7323131669350564,0.8196120685563681,1.5461181336110503
64.0,-3.383342294675142,-1.1394195353696852,-2.2586757516858627,-2.683038138232586,-0.97878601506912,4.2824558510535145,5.512160026462561,-1.0078176751204433,5.715180642193411,0.1067294309538745,5.261073080103243,-0.2798959489604753,0.3931734781384329,2.038304491718195
65.0,1.0964234179285035,9.536561038102606,2.5538567245343673,-2.121793589854391,2.906993610827574,-1.0854976112530244,-1.4692505487036274,2.7258040796763336,0.0932567633134583,0.8357277435354182,0.0419556655958773,1.0097493798163042,1.2748976923084476,3.0681313207304917
66.0,-5.810900798116246,1.9997180058286008,-2.946058259490902,-4.326897406678234,-0.1752337315760473,0.2519430099433628,-2.080518493716842,2.4930955730039233,-4.02652549911272,-1.220831246317677,-1.754622404799002,-0.1397618110180181,0.8365928539417163,40.69353748916437
67.0,-3.023678848870634,2.1728480323686847,0.1890071050040991,-5.675838759935731,-5.875774321191093,-0.0369578787879337,-0.6629019533590623,-0.3102603407239005,-0.0839473695906539,0.6766795185305421,2.8429488295448992,-3.3333147027526744,-3.5159147787023843,123.63308352536517
68.0,-3.279971573662148,0.8667500015061207,3.7348421359393367,-1.2940183147185316,-7.5050995324789636,-5.111978587831127,-2.499110168388035,-1.6731866624856444,-1.2251658817641793,0.1157433689427512,-0.9352389924673414,3.1480188316302216,-2.028051917044106,-3.7797286807071897
69.0,-2.586953878426629,1.436626615561385,-4.606926209778358,1.1690751159600066,0.3076595511788005,-0.4423274697545022,4.764828321447787,-1.8666223358841536,6.180894511572236,-0.6762943476842979,-3.831049334910684,0.2097587429844759,-3.2287356009563046,-31.513847928678892
70.0,-2.2552675434405005,1.1910999000464737,1.6667462659503745,-1.8665031007627744,2.962215435139202,3.472523274063402,4.308905269689873,1.5882402213771665,4.090286136257096,-5.642395283922173,-0.9537196458853876,-2.601015768970279,0.3576775833821762,-7.043675212457693
71.0,-1.714347657590212,-0.4984735258491971,5.6465246406121485,-0.5091593892611349,1.2413769515706417,-0.6968079897727056,0.227139863870501,0.0180500413082143,1.3449721979194784,3.495922606641531,4.942181992809989,0.9288602457275006,1.7686406581068064,-1.867390086253271
72.0,-3.452593527556701,-0.2636302272468617,2.820868394650767,2.5979059152514594,0.6348291983851506,2.6591818787038575,1.4723001269814566,3.6009187747779645,0.8680774708713334,-1.067094946713104,1.007523770799071,-8.791783127558327,1.1486572091551484,9.927364708938384
73.0,-10.94523847564435,-5.170390222216254,1.3553058028229523,1.4325880118003858,-3.487286340419791,-2.1363061256368163,4.111622965842396,-1.4520903947180286,6.728760937208955,-0.0057595595290384,1.2241085306438004,4.850623195495823,0.3930813485802586,49.2631873815299
74.0,-3.0070319420724037,-0.3291823550828703,-0.1068322085702728,-4.094224956604696,-0.7674962140224701,-2.22657628199231,2.773073271562302,0.1038356225557668,-0.8483872474427101,-0.3185457918677288,0.6693660552184983,1.8504425990693392,-2.999136686008144,38.68636515903317
75.0,-3.124762897863816,3.31403764620759,-1.237010616614192,-4.250526277790622,1.331438128149314,1.3901094180980609,-4.592145771770119,0.6884451463908189,2.206749277285121,1.1231593551187893,1.895944451284186,-4.212807294272247,0.9931204649885867,-54.48191914584026
76.0,-0.9078592784113396,-1.4483704761739344,2.6116668282591795,4.43782353202269,5.383110163801077,3.9444236145177154,-0.329202544890551,1.0581604890790293,2.300468615352731,0.3635338478983859,0.3922925637346331,2.4712593956285462,-0.1778479380777966,51.42202577507577
77.0,-2.187860809120985,-1.2434191975075757,1.9017311332012272,0.0089798735998671,1.0206299306050135,2.0102377266065696,-1.124524388692829,2.2687444908894183,1.1365278103751832,-3.704439260734435,4.326914373558733,-1.5022342312707484,-4.965286029555552,-3.5518809428098357
79.0,0.1081797803933862,-0.0138989166730359,3.1365968243690405,3.5629031781633627,0.608325144757102,-1.5010832321906995,1.4554833376372136,-1.5837529119729403,-0.0041779543300466,2.958408950882303,-1.6733140379682707,2.4170359177275027,2.0322041060769074,32.712313817408884
80.0,-2.8643754513924646,2.921682384652203,2.095699036114515,0.3057776621179723,-2.286970374082957,-2.57761805572671,-1.6129877307090674,1.62778338987588,-2.8668755022041936,1.3125367458596098,-3.7252665866351777,-0.6122057533165468,0.3289432637220258,19.795494317774946
81.0,7.33539043517675,-4.131946966561102,4.4160436994704,0.4495272419618401,1.2335157540478894,0.3550437401646135,1.334180454585699,-0.4610553130860532,4.3621505443723745,-1.3694134326741672,3.3967037165377434,-1.9331013606390688,-0.1807555392038608,2.2507052974074204
82.0,-3.215887656870658,1.3650711610425597,4.335377870779602,-0.2320685394625622,-0.5906570961117286,-3.3438508892037806,-0.6878779606569243,-4.778382779164583,-2.7386339601564815,0.6803581383274062,3.957039593224189,8.42763258368851,-1.759755255212702,-0.9270243186612748
83.0,4.30590046993632,0.7312574412049437,-0.4537429402391276,1.2977833551784566,0.1857494510398775,0.3311871768366555,-1.2249994884800075,-4.194328979396552,-4.630875607566245,1.959734649843681,-0.8301002702571402,-1.7882666989685,0.0255168801694607,-3.751019209526679
84.0,2.384796758746883,0.5410918290791946,-1.968164809922902,3.678878866946849,4.737556508944896,1.48366996596856,2.9209905340322706,3.7258799904414337,3.390297949213541,1.8422975313378709,1.7950411412246483,1.5589817200395075,-3.2920130236411307,-33.818907751975786
85.0,2.1021694705787572,-4.067441913379662,-2.383798365375165,3.9106952034242624,2.5206604880825925,4.462194869057588,-0.8150231510618767,-3.4567465238303026,-0.7213115912110285,0.3060938917217226,0.236966149020029,3.4010414362701047,-1.0838112750103366,22.15555743651527
86.0,1.0561034154087727,-2.965881448303818,1.350951834131439,0.0093256505569102,-2.2494400148535525,-0.7074880865245584,-0.552527239545665,-0.8104653880112885,5.31402372680305,-0.2953380069236389,-0.7316883305320132,-6.292352872830425,-2.682622055938432,-1.3647127632275975
88.0,0.0435836458127066,2.070313274292037,1.4192615940824256,-1.1527377386417106,3.057131079725287,3.090586209458193,0.5521734938146966,2.887972717460524,0.8179357902963864,-1.684449080348651,2.093450517000014,0.3318393677360331,0.0040195402634607,-3.432213307360493
89.0,4.418860716568723,-7.3526163856202595,-4.253052510478709,-3.5612112791231105,-1.0897819427064168,-0.7638245092980904,-4.521976943319142,-2.955474096932479,-2.5825250355707103,7.372272276227676,5.40522584324144,-1.235248253053948,-1.0907498709203969,26.24414971149943
90.0,-3.4476119915648824,-5.7243912396758,-0.3506405592255721,-2.993555949732077,-0.2545515949860293,-4.800617547130432,-2.2859233749307735,0.4458812859084926,1.0986287933518122,1.2524158762260436,-3.961466952471112,2.564057190406685,-2.400635089805551,17.924090235557838
91.0,1.8985737438219197,-0.0319160298545794,-4.129162497233843,-0.948593113743564,1.0960912261913027,1.8388961414237972,-0.4229636923332558,4.5953366718031585,3.022532312959677,-0.7699623491992584,2.2503654364108336,5.80138045556456,5.881453802349081,-4.908405713306912
92.0,-3.683999642467493,-2.779599333471452,4.454756360201553,-3.1748431525129117,-3.9676233998750368,-1.4585823920971406,1.2606801284237572,-0.3071901198332891,-1.9516908612167765,-2.022637385173527,-2.137011193238126,-2.638528885976828,6.844898631828185,8.626162757191725
93.0,0.8925332135566648,2.6602771632142157,-1.4672324043567713,-0.5578700315581466,-2.140661944111065,-7.955125004757606,-4.134027830543599,-5.431856039941184,-6.749351333854822,-3.5860769228943083,3.974867038144892,-0.1333085031130632,3.8716912869635225,-3.139126529899579
94.0,1.232947730702626,2.3476764771454777,-2.702690985913726,1.5718528625780124,2.1861427022230377,-1.7299418767010788,1.678621111848499,1.6985632757244988,-1.648657863390249,-3.368305296812985,-3.552384995694817,0.2595166257643854,0.9810296063679445,-19.323697285099836
95.0,-2.3775774913737435,0.0797560239782959,1.7116111084154562,1.8545721439959024,4.655640360367466,3.83094249659413,-3.0038742982696323,5.0507586286140675,-1.5929295136671442,3.1346184373632826,0.2039598781532665,-1.2364481353709027,-5.423090579324798,-0.4017746659339064
96.0,-0.5146935306490446,-4.678149705916827,2.9018977075283168,4.550377971417744,-2.3907329678900706,0.9059122275578134,-2.176174566023926,-1.885454190410369,2.3234841115961142,-0.1156147855302375,5.218944125793035,-1.446697436108763,2.9980089974234674,71.13319096802584
97.0,0.2922402388733459,2.387334029232699,-1.3414729719898402,-0.1486765126547481,-0.3464966378968042,-2.5081713445373612,1.986244603745258,1.9507470167350929,1.7806640847167,4.610896961752934,4.34803440370891,-1.1248340695474062,1.119156955302535,-2.1043669071820412
98.0,-1.870802067774638,0.0700659483436663,-1.799248347356594,4.860210927408153,1.0910944510288885,-0.6540873843132664,3.5808557155691307,-6.511846229386235,-6.042307784595869,2.387515965659322,0.1814053443521041,0.7513389007822819,-3.979188309955646,36.45937005007329
99.0,-0.0697011325510986,6.010528231204026,2.4725988593875887,0.5091196354284363,-1.317161730314813,-1.1837185556081815,-6.387593667600052,0.7729212627634817,2.536449325445562,-4.726857981511845,-1.984250676920448,-3.4723938967002663,-2.8960535844262907,-0.6905632855048338
100.0,0.1604448804657006,-6.253206464965423,1.842811315071192,2.261565209801047,-0.7533077641107375,-7.442125529953625,-2.9892558780071687,3.6987058023080897,-8.333982842185717,-1.0425702365805578,-3.540002335401777,2.4137109047545096,-2.025341856430384,-13.480964488284863
102.0,0.8788014704918747,-4.766692692536175,-0.3714278829889787,2.226086708938472,-5.633966297897723,-3.224298041453142,2.62963081224456,0.8102863025918596,1.2359147463802616,5.578484422869934,1.405658335518608,1.973664031299538,8.132236581654979,13.336792317812026
103.0,-0.6414136742714721,-2.3936482908554853,1.2833891947413982,1.3169730881666846,-1.5801461758386246,-3.0971910586645426,6.929533266270234,0.9805304111640688,-2.196856144206227,2.747790906838796,-0.3274354546840035,-0.7586443389534938,1.68681861574348,-1.668733566533935
105.0,1.1308433570861167,-3.3809637306025913,3.985893200548309,3.736904880515619,2.878771577250221,-4.544264327380618,2.4873632131981585,1.2145652629071266,-4.815813741397703,-0.0728921513124464,1.0936034670997876,1.6682258214694523,0.5317841008465671,17.275862432578897
107.0,4.4321809025101055,-1.6276734603354748,1.386637467031874,-5.613654348182961,5.586952684184641,1.807957338919497,-0.547499527950785,1.7266395299996842,-4.229458286843431,3.5475922252579712,-0.9719543264892904,-0.6122085451453041,-1.4749668448964532,-118.65244228877954
108.0,-1.741954208236754,2.0840118348852257,0.7677205503126686,1.95524442420912,-0.0263840684567143,1.539599433231543,-1.256546231775115,6.689195524228645,-4.703791249291496,3.782811970688953,4.1037223521629125,-2.556476417896781,6.687820831667921,19.248552711287864
109.0,2.9864708488359546,2.913417020468734,0.08406656107763,-0.6516784746560293,-0.6282264811188243,1.1715917889585516,4.203558825101688,0.5439426535842589,-2.734330869411871,2.473281187154939,2.7634522391843768,1.9639785853433585,2.236496719574948,0.9138503753325744
110.0,-0.8127843904734242,-2.7869675013917385,-2.6045802919223395,-4.906389745373573,0.7108458346378492,-0.2503463496797808,-1.3199631135891263,-8.86685647303521,-3.741952409082507,3.3625219542095004,-1.993878000189393,1.0817750329705242,-4.172056289925768,77.29531922495546
111.0,4.316116447077693,-0.4320829801640292,0.8701211894506056,6.977339375645055,4.549320301768211,-0.9196968638611732,-1.7796605546110775,-0.9766350345585956,1.529694745429607,-0.3156724027526134,-1.185732435010415,4.401543752127127,-0.3426296753335106,-52.733098689323384
112.0,6.898767279111958,0.272227691256519,5.355955182674182,1.0719582681318802,2.8888817197483436,-2.173833154553173,-2.5612776677622353,1.3791178650449625,2.9656597273959457,0.1207695060013886,-3.8591800052510914,-4.080775098867981,-4.281409206558724,-27.908539063098537
113.0,-5.302866338818143,0.3284560783412625,3.375131765124076,-0.0402473607744263,-6.7812442720135575,-0.5722813810036461,-0.4883969898978213,6.2879962506763185,-4.371413738758669,-1.1720328077975872,5.117558041633693,1.3499350240396442,1.689939220549274,1.1699020377653009
114.0,0.3437533110716346,0.9898306159717936,2.332828590835608,-2.4284589566782993,2.6341757367245995,-4.119009050656618,0.9851039184946144,0.5362228898589815,-1.8488792645763237,-0.0680558259769402,-1.867620457996659,-3.215103980585233,-1.060844224840933,6.175672238558694
115.0,-3.3119659061149846,0.9683923922797444,-3.4502564824570907,2.135931068973154,-3.54443720378646,-1.698884746743019,-1.873810224645537,3.9754401866245166,0.9908698368497756,-0.6352014076331828,1.49615832320917,-6.321577041989064,-0.1294007689227223,-3.3814858514237174
116.0,5.992542533414288,0.3970395192080177,0.2037395075080065,1.6443851389265882,2.686815729943037,-5.992400078669579,-5.046979445373081,0.6308738732584397,-2.144629685692529,3.9360757866597424,-0.9455231696556716,-5.803592207139354,-3.804041750531991,-6.209283064933422
