,scint_alpha,drift_bias,pixel_jitter,muon_flux,cathode_temp,anode_noise,beam_phase,shield_rho,veto_count,gain_offset,cerenkov_angle,trigger_rate,track_curvature,y
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3448275862068968,0.0,-10.0,1.0628010907106331
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068968,0.0,-10.0,-49.0680699205047
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206904,0.0,-10.0,-1.8602102892086612
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.724137931034484,0.0,-10.0,-2.198621881945812
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4137931034482776,0.0,-10.0,11.950948039806224
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1034482758620694,0.0,-10.0,-27.105756742000324
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.793103448275863,0.0,-10.0,-602.0995579027526
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.482758620689657,0.0,-10.0,8.248277111376277
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172413793103448,0.0,-10.0,-6.363880809390235
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.862068965517242,0.0,-10.0,-22.52606482632001
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551724137931036,0.0,-10.0,-5.705559701911563
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.241379310344829,0.0,-10.0,34.03829865739822
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.931034482758623,0.0,-10.0,-19.982367300976676
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.620689655172416,0.0,-10.0,-32.027295321886996
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.310344827586206,0.0,-10.0,13.927778713885985
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,-10.0,4.099899945127695
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-9.310344827586206,10.139688096361832
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.310344827586206,0.0,-9.310344827586206,-1395.0977471784845
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.620689655172413,0.0,-9.310344827586206,-766.5574261920133
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.931034482758621,0.0,-9.310344827586206,-426.7907212803761
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.241379310344827,0.0,-9.310344827586206,-231.26980666680177
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.551724137931034,0.0,-9.310344827586206,-157.84974257222635
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.862068965517241,0.0,-9.310344827586206,-84.6079858737647
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.172413793103448,0.0,-9.310344827586206,-43.07963955803515
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.482758620689655,0.0,-9.310344827586206,-23.235755127926502
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.793103448275861,0.0,-9.310344827586206,-17.638768428066754
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1034482758620685,0.0,-9.310344827586206,-13.296046351168275
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.413793103448276,0.0,-9.310344827586206,-6.088970472422935
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7241379310344822,0.0,-9.310344827586206,-2.756028384888374
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0344827586206886,0.0,-9.310344827586206,23.095710313668697
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3448275862068968,0.0,-9.310344827586206,14.305467366276648
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068968,0.0,-9.310344827586206,-9.211809899343077
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206904,0.0,-9.310344827586206,28.90286573812812
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.724137931034484,0.0,-9.310344827586206,0.1687047257385017
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4137931034482776,0.0,-9.310344827586206,26.941475116448636
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1034482758620694,0.0,-9.310344827586206,1.849222824453766
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.793103448275863,0.0,-9.310344827586206,-4.4446066864268206
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.482758620689657,0.0,-9.310344827586206,-4.702280978408792
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172413793103448,0.0,-9.310344827586206,-15.845082663618642
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.862068965517242,0.0,-9.310344827586206,-1.1671148367119852
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551724137931036,0.0,-9.310344827586206,5.6709700310578
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.241379310344829,0.0,-9.310344827586206,-10.916168339301745
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.931034482758623,0.0,-9.310344827586206,1.9385880852731157
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.620689655172416,0.0,-9.310344827586206,2.9181100541577774
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.310344827586206,0.0,-9.310344827586206,-6.934112652399556
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,-9.310344827586206,4.132938017384712
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-8.620689655172413,-9.68782191796289
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.310344827586206,0.0,-8.620689655172413,789.539019403889
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.620689655172413,0.0,-8.620689655172413,620.0044415587639
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.931034482758621,0.0,-8.620689655172413,342.1590674473993
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.241379310344827,0.0,-8.620689655172413,191.9949713169147
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.551724137931034,0.0,-8.620689655172413,105.5283005670434
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.862068965517241,0.0,-8.620689655172413,55.26805427285681
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.172413793103448,0.0,-8.620689655172413,29.12549851626505
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.482758620689655,0.0,-8.620689655172413,17.57566688267259
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.793103448275861,0.0,-8.620689655172413,7.446878075286081
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1034482758620685,0.0,-8.620689655172413,0.6572452879466966
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.413793103448276,0.0,-8.620689655172413,0.35795486836015783
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7241379310344822,0.0,-8.620689655172413,0.4970910233158547
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0344827586206886,0.0,-8.620689655172413,-2.657421043471392
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3448275862068968,0.0,-8.620689655172413,-4.129225277878738
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068968,0.0,-8.620689655172413,-1.3265297857991154
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206904,0.0,-8.620689655172413,-2.2090396222090263
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.724137931034484,0.0,-8.620689655172413,-4.550252800966991
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4137931034482776,0.0,-8.620689655172413,-3.3062588052580275
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1034482758620694,0.0,-8.620689655172413,-0.8012741590150647
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.793103448275863,0.0,-8.620689655172413,-3.310998321660204
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.482758620689657,0.0,-8.620689655172413,-4.821054583765478
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172413793103448,0.0,-8.620689655172413,-2.2154428455617623
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.862068965517242,0.0,-8.620689655172413,-1.4839301107153315
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551724137931036,0.0,-8.620689655172413,-4.123033974384205
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.241379310344829,0.0,-8.620689655172413,-4.377753874687661
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.931034482758623,0.0,-8.620689655172413,-1.1396735244652345
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.620689655172416,0.0,-8.620689655172413,-1.8484694552446104
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.310344827586206,0.0,-8.620689655172413,4.018600512169824
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,-8.620689655172413,25.085354868154308
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-7.931034482758621,7.610385705740738
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.310344827586206,0.0,-7.931034482758621,1860.9748230422072
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.620689655172413,0.0,-7.931034482758621,1518.1941936547228
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.931034482758621,0.0,-7.931034482758621,842.372606904057
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.241379310344827,0.0,-7.931034482758621,470.0735224227985
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.551724137931034,0.0,-7.931034482758621,260.5409375665984
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.862068965517241,0.0,-7.931034482758621,141.5180517435023
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.172413793103448,0.0,-7.931034482758621,77.9857411371006
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.482758620689655,0.0,-7.931034482758621,44.11030155776315
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.793103448275861,0.0,-7.931034482758621,22.82043059729989
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1034482758620685,0.0,-7.931034482758621,9.609362878865447
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.413793103448276,0.0,-7.931034482758621,5.766094934012594
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7241379310344822,0.0,-7.931034482758621,3.3679265185699694
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0344827586206886,0.0,-7.931034482758621,-1.4051865586719914
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3448275862068968,0.0,-7.931034482758621,-3.038969035445993
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068968,0.0,-7.931034482758621,-0.7946947554284053
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206904,0.0,-7.931034482758621,-2.0828716648196544
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.724137931034484,0.0,-7.931034482758621,-4.25810886077028
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4137931034482776,0.0,-7.931034482758621,-3.3253413256806006
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1034482758620694,0.0,-7.931034482758621,-0.7259420695647133
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.793103448275863,0.0,-7.931034482758621,-2.7367186600399336
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.482758620689657,0.0,-7.931034482758621,-4.799623996033022
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172413793103448,0.0,-7.931034482758621,-2.0983659983429215
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.862068965517242,0.0,-7.931034482758621,-0.8344622541469962
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551724137931036,0.0,-7.931034482758621,-3.9812374661794987
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.241379310344829,0.0,-7.931034482758621,-4.3069968791390645
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.931034482758623,0.0,-7.931034482758621,-1.0673913221048636
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.620689655172416,0.0,-7.931034482758621,-2.068510592109288
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.310344827586206,0.0,-7.931034482758621,-5.5166470642892875
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,-7.931034482758621,-3.425077783867664
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-7.241379310344827,41.845902070951766
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.310344827586206,0.0,-7.241379310344827,931.3285102802296
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.620689655172413,0.0,-7.241379310344827,767.6830596667781
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.931034482758621,0.0,-7.241379310344827,424.74266346610415
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.241379310344827,0.0,-7.241379310344827,237.21805444040317
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.551724137931034,0.0,-7.241379310344827,131.68215511798468
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.862068965517241,0.0,-7.241379310344827,69.55899846980445
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.172413793103448,0.0,-7.241379310344827,38.10405581576076
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.482758620689655,0.0,-7.241379310344827,22.589955871401745
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.793103448275861,0.0,-7.241379310344827,10.514729477245846
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1034482758620685,0.0,-7.241379310344827,2.4903438825453708
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.413793103448276,0.0,-7.241379310344827,2.0529469734515855
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7241379310344822,0.0,-7.241379310344827,1.535840318938748
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0344827586206886,0.0,-7.241379310344827,-2.4208263085383726
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3448275862068968,0.0,-7.241379310344827,-3.5927186400773783
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068968,0.0,-7.241379310344827,-0.5783377685154076
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206904,0.0,-7.241379310344827,-1.2128564662576804
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.724137931034484,0.0,-7.241379310344827,-4.397981219650527
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4137931034482776,0.0,-7.241379310344827,-3.4333830944781223
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1034482758620694,0.0,-7.241379310344827,-0.6891108251517328
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.793103448275863,0.0,-7.241379310344827,-2.6913225336727775
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.482758620689657,0.0,-7.241379310344827,-4.457477485910443
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172413793103448,0.0,-7.241379310344827,-1.8339395106317216
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.862068965517242,0.0,-7.241379310344827,-0.80387894206143
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551724137931036,0.0,-7.241379310344827,-3.8599988480376575
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.241379310344829,0.0,-7.241379310344827,-3.691779176428682
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.931034482758623,0.0,-7.241379310344827,-1.2669620192818072
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.620689655172416,0.0,-7.241379310344827,-1.8312124209447607
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.310344827586206,0.0,-7.241379310344827,-119.53833628949796
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,-7.241379310344827,-17.604401448451963
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-6.551724137931034,-24.436732812620523
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.310344827586206,0.0,-6.551724137931034,-777.8808243814892
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.620689655172413,0.0,-6.551724137931034,-623.4183577280463
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.931034482758621,0.0,-6.551724137931034,-348.8561209284402
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.241379310344827,0.0,-6.551724137931034,-193.00310178126512
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.551724137931034,0.0,-6.551724137931034,-108.23478675364046
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.862068965517241,0.0,-6.551724137931034,-63.684250834310056
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.172413793103448,0.0,-6.551724137931034,-36.12246481585994
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.482758620689655,0.0,-6.551724137931034,-19.120138117846885
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.793103448275861,0.0,-6.551724137931034,-12.31896114138396
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1034482758620685,0.0,-6.551724137931034,-10.172448796458372
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.413793103448276,0.0,-6.551724137931034,-5.002716726300788
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7241379310344822,0.0,-6.551724137931034,-2.3854739825260514
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0344827586206886,0.0,-6.551724137931034,-4.157444724714371
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3448275862068968,0.0,-6.551724137931034,-4.169462417350002
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3448275862068968,0.0,-6.551724137931034,-1.11651323041076
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0344827586206904,0.0,-6.551724137931034,-0.7576123074785651
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.724137931034484,0.0,-6.551724137931034,-4.132061541499413
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4137931034482776,0.0,-6.551724137931034,-3.3481956967069504
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1034482758620694,0.0,-6.551724137931034,-0.7136526208985774
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.793103448275863,0.0,-6.551724137931034,-2.2917162362799455
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.482758620689657,0.0,-6.551724137931034,-4.153633099091787
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.172413793103448,0.0,-6.551724137931034,-1.9148171748039597
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.862068965517242,0.0,-6.551724137931034,-0.6107136736861277
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.551724137931036,0.0,-6.551724137931034,-3.9323645517635617
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.241379310344829,0.0,-6.551724137931034,-3.8341564279184137
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.931034482758623,0.0,-6.551724137931034,-0.41864273128066204
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.620689655172416,0.0,-6.551724137931034,-1.288898740300702
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.310344827586206,0.0,-6.551724137931034,-26.954522481293996
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,-6.551724137931034,8.631273443028602
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,-5.862068965517241,34.03226186858944
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.310344827586206,0.0,-5.862068965517241,-1806.1271523178295
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.620689655172413,0.0,-5.862068965517241,-1458.852242659313
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.931034482758621,0.0,-5.862068965517241,-813.7864956154501
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.241379310344827,0.0,-5.862068965517241,-451.4794712684406
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.551724137931034,0.0,-5.862068965517241,-251.60977528732573
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.862068965517241,0.0,-5.862068965517241,-143.5049283199032
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.172413793103448,0.0,-5.862068965517241,-80.23719028183001
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.482758620689655,0.0,-5.862068965517241,-43.20576819045407
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.793103448275861,0.0,-5.862068965517241,-26.374953579522415
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1034482758620685,0.0,-5.862068965517241,-17.170224654860768
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.413793103448276,0.0,-5.862068965517241,-8.752602836714162
