is_callcenter,order_id
3.9291444501440525e-05,1367810
0.00012857023575538144,1352847
0.9718767075811178,1347619
0.20012754820296783,1371993
0.995916426178272,1363637
0.04525943573953889,1353630
0.003048810614058849,1342751
0.48775121450335035,1372830
0.9998561684834615,1369073
0.034954334755240665,1369195
0.520230004392561,1369882
0.9881334823822041,1368738
0.06732399572632114,1368667
0.009687093907571531,1355685
0.9991182615141622,1353587
0.10218601806584791,1353481
0.015008502658830752,1342922
0.00011219266123552118,1342914
0.13681405899396162,1348640
0.06914961172790636,1371513
0.8333325261313342,1367312
0.8684567027682029,1345891
0.23334877462405731,1367089
0.9988304611755326,1348762
0.4422948427541975,1348586
0.9199906079173598,1368744
0.41059828630985545,1368638
0.9947426895247063,1368930
0.9990670981871982,1371247
5.622304675873833e-05,1346486
0.001090273557391436,1346518
0.9932132964692172,1372443
0.31501186837530043,1367930
0.014549981182934478,1372124
0.5243833027499158,1367468
0.03377493863413936,1372589
0.18350838134384903,1347785
0.008313983123425933,1368432
0.05144997230428979,1368794
0.03323319316386836,1371959
0.8870998142780824,1346604
0.010784066985018466,1358094
0.995293896256182,1366730
0.017762276660969946,1358848
0.9983914512773632,1367531
0.001990650762931472,1353862
0.08078806934878768,1353993
0.0543344462314125,1367644
0.0034929566071558744,1344057
0.6183900152041439,1368574
0.10470714698819038,1369603
0.21122810594891603,1370419
0.819850393192169,1353970
0.9818554592036831,1360929
0.3576712926309379,1360958
0.9580733860892885,1354642
0.874599592940752,1340905
0.2889213843317083,1351156
0.9944936744092608,1350233
0.24891632624896987,1359085
0.9933733090556878,1371950
0.0015839197291799547,1347174
0.5254239572379774,1365317
0.006381170976206307,1354768
0.12130337490315417,1365265
0.41129676447017827,1340880
0.9991880834584476,1340913
0.9897473558574196,1340966
0.01696564458671114,1355230
0.49500594394709413,1356136
0.19502009931552447,1350020
0.3459254312567686,1340856
0.38647040302626795,1354769
0.3857528871244997,1353271
0.14755168643333175,1353070
0.004318109860716595,1355774
0.044670749787269426,1355262
0.010634339604567205,1349230
0.40413830860296374,1364390
0.9571586005647599,1365046
0.002648052996423018,1359792
0.32225376562917263,1359748
0.0569414791187577,1360415
0.9667617274618779,1357995
0.9999888790330287,1348105
0.00859086659308686,1371651
0.0015083511153946981,1342920
0.2910121145399777,1345439
0.9997723547844074,1372645
0.008474030012493498,1351118
0.991870639720908,1352738
0.23703150845173016,1353169
0.016510491725532976,1353542
0.9993436090729586,1353795
0.01201067176157371,1359120
0.028907538903868647,1358214
0.9964733714582905,1356981
0.046916517691890224,1349760
0.09734532656903,1341238
0.11469422096626791,1358208
0.2476139874519138,1341314
0.0006274183667177635,1370963
0.4089178682411748,1371829
0.1848608360055447,1348057
0.9970323077130171,1345668
0.9693404722110301,1372854
0.9494166371788902,1371559
0.9669113363285947,1345321
0.8607109591750018,1347664
0.005292950965377911,1360465
0.01037522834938261,1360680
0.30944642197523603,1358293
0.00027280660285556994,1357682
0.022201826303561167,1357406
0.006571062545436449,1357531
0.8530785295260152,1358155
0.02302172692738333,1358217
0.1528848216379794,1358528
0.1070007101819737,1359811
0.011558173643091713,1360997
0.953985912508158,1366013
0.39748436405218457,1366663
0.0329297960728391,1356190
0.027571071845144637,1351137
0.46682209322754753,1357413
0.006872853407102294,1357145
0.27323529124674967,1342872
0.991549251187236,1346611
0.009165151795099092,1346677
0.008598642326735942,1346361
0.004049655875553085,1367277
0.2122536253817621,1367288
0.995761129871779,1348263
0.020408718535391644,1346156
0.3630907491696355,1345760
0.0026229249320435808,1345632
0.00021010309758752476,1345570
0.028443577545623717,1353791
0.010119549888123091,1358142
0.005911958318445723,1353436
0.01900921223692602,1349935
0.42153531224534896,1365818
0.9903371205730324,1348064
0.83530048270589,1370263
0.4935828656448633,1344120
0.967537553919341,1344730
0.9963204157389445,1371544
0.02842635838390321,1371390
0.04331697768986291,1371030
0.04230732404823147,1371035
0.4074659912477974,1371220
0.31358453342717774,1371887
0.9958787648328165,1371860
0.9015115001643045,1371817
0.37650411408773926,1372547
0.25150857687352735,1368890
0.4480022224416533,1370064
0.010057680405669575,1344047
0.4417076368096912,1360818
0.34396377410379947,1360964
0.031668285863317665,1347229
0.025693522348185994,1361056
0.05420281405991637,1360202
0.998315487596409,1370228
0.99832204307116,1347953
0.8776676831740103,1359867
0.9723807123165206,1357650
0.002768877846527435,1364963
0.14380689345594025,1348044
0.06567282325721303,1348001
0.0021401952019447263,1369172
0.9245705180637378,1371365
0.014199894919890007,1360817
0.9940588168687988,1372377
0.15642077813383146,1348568
0.21783286184880452,1348554
0.010176373312149798,1369799
0.45436423706604906,1368977
0.25270757340370104,1343282
0.002784019523615445,1352667
0.0007639725650749737,1353985
0.25428494914092264,1364596
0.8536209866701423,1360813
0.9757886604511259,1364329
0.3727590060189315,1350695
0.005941424203945643,1350279
0.0022499399519842526,1354497
0.1857245805871036,1354548
0.9968853181850866,1358130
0.00010552058789361746,1357530
0.01187422929155824,1357542
0.9924437333481928,1359572
0.9078754599664894,1365700
0.07504412094416475,1357918
0.16924171061895096,1357979
0.028622719500020915,1364924
0.30009224003362867,1365857
0.3027379677163844,1364989
0.26113296860323015,1373024
0.049748918239181615,1370307
3.1306769368477937e-06,1346640
0.03244966485259475,1346643
0.38722803787371773,1368898
0.9797348764344199,1368660
0.03734384408606366,1370184
0.2463871806799883,1370579
0.5810621391322838,1346580
0.9624262008900425,1348185
0.9999703343035621,1367542
0.3883376692039262,1345448
0.47405765121973814,1345432
0.5836155060088313,1346236
0.9988357275751604,1370972
0.18060530692860552,1370506
0.32334931796615474,1370384
0.41975312356189826,1368655
1.945869952448919e-08,1368892
2.1918106899730763e-08,1368911
0.14901383436595492,1347817
0.32490359912528427,1344118
0.9925366564158676,1372525
0.9798334115187248,1358908
0.009721776500315494,1357895
0.0009121543811599294,1360772
0.43566646255301045,1365599
0.001320320152328829,1365647
0.4389482710605552,1369833
0.14086160564268263,1369668
0.021097511548349164,1369118
0.011398302391748145,1371093
0.9696863895189286,1371201
0.995014931885935,1371503
0.9763965137328516,1371826
0.9421723063547659,1371717
0.3034750642696172,1345607
0.01815124522164564,1343363
0.2698600963436856,1372094
0.9751411445737348,1350101
0.998276783952029,1355202
0.01208113063353219,1347778
0.8985276278416413,1367713
0.2681085705525193,1347111
0.6988925699661868,1367176
0.30316080029637,1348469
0.00679401729761509,1344148
0.011136106048658374,1349934
0.3395024279242352,1354814
0.47242273304477855,1352355
0.0060300305955164,1358898
0.18956067604439256,1345604
0.005941464768680927,1371533
0.9995376012705948,1344151
0.622990114895073,1370182
0.1895721641832923,1368688
0.5075535982871029,1343288
0.06484237721863984,1371656
0.004116068856306167,1371660
0.9426667243338114,1343925
0.20636064848907323,1352815
0.0054523198421524005,1348605
0.2976540581441127,1345240
0.7730506821742215,1371819
0.14707425426332993,1348171
0.18628243481215045,1348294
0.030784069225640667,1348239
0.44687581687299277,1344825
0.14792202096011636,1369971
0.9959998011011857,1369599
0.0012388631788930798,1349789
0.9811704120326017,1353631
0.04384495877840548,1354630
0.02338989827542614,1358726
0.4744383169972034,1361301
0.9894540571013976,1369696
0.007953221386446548,1368467
0.9622783042506647,1368469
0.012348153660447623,1346267
0.5383686564673031,1343789
0.29463202848975634,1369817
0.9873281509243206,1370350
0.0014700404392087728,1370211
0.002733540275173209,1371096
0.3132687984180902,1371734
0.4637564583315988,1342823
0.017956650397805803,1371144
0.33316874584044287,1372969
0.9451557223635246,1373158
0.011717638765358883,1369573
0.1845047485804549,1369203
0.9997404458941904,1367962
0.999566245586697,1368407
0.9940048375555054,1344169
0.46592042457805,1345915
0.01715505558249977,1345211
0.0017720665899421842,1348164
0.5731265588402596,1367234
0.24237718875023298,1349150
0.05385627093935991,1347731
0.3173276973012235,1346240
0.2545125214274076,1352328
0.5703500994459394,1349257
0.022146029268965483,1342495
0.21035615518077602,1341372
0.4585341277167626,1342774
0.06178548586199846,1369611
0.030931330012495272,1347232
0.3906449001430215,1348114
0.42079688465296855,1348921
0.004339801861386062,1348885
0.4598353864136196,1370091
0.02114715561982047,1372834
0.3914290563289134,1370442
0.030928264421438423,1369557
0.026582824048115346,1368451
0.002775531275178332,1347529
0.026780831707301216,1345832
0.3392144061019961,1347336
9.905831567543681e-05,1370269
0.03153543728212874,1370156
0.18547232794677204,1370539
0.31177990550412,1368006
0.11566442416389361,1367781
0.01060072196264722,1372034
0.023288436536169823,1372407
0.42285072613353475,1344837
0.3182293046094853,1345507
0.9800754321802583,1346032
0.009719303276088422,1343089
0.007055916136754175,1343584
0.004910863675801622,1343507
0.011585936730566928,1343438
0.013312947377086232,1349054
0.5011006093628009,1349070
0.008492214978928889,1367173
0.013074900611766256,1348076
0.019644502905396297,1347385
0.023855826372369007,1346600
0.00813295652752365,1348660
0.37480447594264793,1360140
0.5060246059392108,1371669
0.011720828764873946,1370248
0.803689935075572,1344797
0.4468498035766908,1348677
0.9980440540167237,1371821
0.5171030218935093,1372615
0.9618841665668432,1372700
0.2946778043976493,1348907
0.9786366163502832,1343281
0.008963095209124701,1343967
0.015922746125893495,1356555
0.9939804936306359,1347857
0.07277251415407873,1346505
0.10970699831744998,1348443
0.9350118381225015,1348340
0.2780249422596104,1348859
0.3673613789724032,1344671
0.366578966155142,1344144
0.5598617147016003,1370577
0.999640656119004,1369008
0.9834279558167346,1368374
0.9314299804419636,1368411
0.005736049428874644,1368912
0.9998414572190293,1363588
0.04165932754903503,1346391
0.009439712835751096,1347164
0.014394244812017403,1340964
0.21832183320302567,1342680
0.9802867192780104,1372314
0.5638788337855247,1349119
0.0002073868114065318,1371699
0.9986445168987368,1371032
0.9999033702348082,1370180
0.992829753321205,1346419
0.00027706788964140144,1349019
0.013105058084653584,1343514
0.3424717875504992,1346227
0.2210553421224168,1370511
0.04687512598343152,1342912
0.01581030165348772,1341023
0.23635830084872708,1367244
0.028268861468728777,1348002
0.9766860533181788,1360516
0.0008396074962600234,1363710
0.3877924505913388,1366558
0.047065753081417014,1370475
0.6219320265962847,1369887
0.444281454060422,1368831
0.07448758686044535,1372412
0.9997717443134868,1343240
0.01020892615402888,1345988
0.010439547184720259,1347574
0.9885431985880676,1367965
0.3477689856831703,1367824
0.10950439207476197,1372538
0.1984922867635922,1351245
0.005067811568828847,1351051
0.1119061025413245,1342171
0.0121664019805008,1341793
0.01569419321732642,1342233
0.9819653665388263,1351375
0.04763859390210698,1351590
0.05869047900189489,1372028
0.3147210072526054,1367659
0.00045408079739264236,1372920
0.6468365488906229,1372681
0.5604782423122294,1346511
0.4276095753014,1358153
0.005279487029856582,1366649
0.21775420848355936,1372317
0.9999890917985887,1343141
0.00605362250346725,1352758
0.0013207813419876338,1355793
0.01309891640003738,1355914
0.05760386447662603,1349094
0.12109132692574284,1373004
0.35810748448739943,1371695
0.05947180654653577,1371770
0.8703374474792618,1365593
0.29958857850630205,1349260
0.07360860950808094,1344873
0.3200340519995056,1350001
0.1599479207540906,1352848
0.004922965147039425,1352579
0.26937732819821164,1354801
0.01782531194709235,1355756
0.0037289364308236202,1356132
0.7549551352703268,1341778
0.007542443056027219,1340782
0.9788408264753657,1347844
0.28447672424749904,1358638
0.4763011565128942,1360732
0.007388371973485348,1359604
0.013545439653896879,1363421
0.4326431096932732,1365905
0.25446805228755337,1351636
0.1442478229868633,1347240
0.006917731950000745,1368338
0.014599566216664495,1348713
0.9980691806101386,1363644
0.07797526712209883,1360357
0.4038746388635902,1357756
0.9999324075831596,1341408
0.329885855026146,1358723
0.3084704580511505,1364876
0.006178201488823455,1348613
0.003280867467436879,1350392
0.997681696819049,1364576
0.06832818151922272,1371945
0.3130349845829546,1343724
0.005373080874048929,1344723
0.0026053434520991463,1344782
0.4938340481528244,1343810
0.6646875127296469,1346130
0.053466473881869064,1372609
0.046117977523206496,1370416
0.9902933892391075,1343137
0.009096916626046307,1345465
0.13450345684920198,1343733
0.011220471230640742,1355822
0.8533285452285344,1353449
0.005354397684306475,1357138
0.9894077204712876,1357000
0.24204548363743145,1358507
0.43399584801783486,1348759
0.4339634068134971,1348774
0.942878180610213,1354664
0.01220693204209675,1350903
0.016122690315798726,1356330
0.9780215603895901,1371578
0.9067934774542922,1347851
0.5901306869969198,1367989
0.3193287690520374,1368309
0.06090273462526474,1343183
0.029003122542521905,1340988
0.3896371847154132,1341558
0.38718997055838916,1341409
0.9968523105738146,1344011
0.01757694095510543,1343636
0.9071755963290156,1371497
0.08673884279587986,1368827
0.8765075985899263,1364562
0.027523851425403676,1363530
0.49891326383625423,1372807
0.0017267296581299715,1348104
0.42744355349187274,1360779
0.00522881872713793,1360657
0.9837877761498246,1360051
0.719537955083187,1358004
0.4230533558152363,1359882
0.28383892622432444,1357181
0.9999967422696296,1357776
0.23871376705245984,1363460
0.004548198663274609,1357969
0.0013199131088874336,1341743
0.9988850183658272,1344688
7.063471636563344e-06,1369151
0.3868273897689706,1370061
0.9944778181519661,1349991
0.39813351495252586,1346609
0.4506724754258749,1360316
5.9590207568093495e-05,1360418
0.040504241841242586,1357308
0.4485529150460451,1350229
0.14786308368238943,1350445
0.06857481216795892,1358157
0.4560852801545433,1358498
0.9980456739731816,1363337
0.011694986679390002,1342901
0.009135689411319106,1354725
0.9987294820949868,1355935
0.9343631972381395,1353722
0.40072830065781223,1359906
0.0076072253481349085,1344171
4.4819210653358534e-07,1349008
0.9999865543124147,1354052
0.4344307032785931,1359657
0.9999881928521429,1354615
0.016494525778249947,1351021
0.1689082819063095,1367297
0.004539773775137847,1370404
0.0001927478181120643,1372067
5.9937940271387285e-06,1342808
0.26462661960969847,1343032
0.9273097885312639,1343498
0.9999984312360751,1368784
0.9999958526343757,1369839
0.9999924845823804,1358928
0.09747987594827025,1354711
0.017314838961292687,1357892
0.9996143521229981,1365534
0.43340052170101856,1364742
0.7195963522421879,1364420
0.008912721104029847,1350580
0.005024921980222571,1354057
0.26003217112962806,1360546
0.999969788168386,1357239
0.017123769693239914,1363505
0.00041738495042947126,1365909
0.9497485440008899,1353840
0.020010998828387156,1354617
0.4014542442099595,1343180
0.014374527457255589,1370171
0.9904950913039934,1368702
0.012545102587572146,1372758
0.9995770912148021,1345359
0.356111063532875,1343443
0.1204289572326275,1367854
0.591614386911762,1347259
0.45873190084508464,1372997
0.996846354178387,1370347
0.13324474514409268,1369503
0.03138672781994241,1343326
0.0017110251180333276,1348700
0.0017720729541491366,1367892
0.3832225344274367,1341530
0.01196145331514658,1372864
0.0067133680587017144,1347246
0.1252260776932216,1372658
0.011133590215293702,1346619
0.15601657017541123,1347381
0.0029199666503489288,1371049
0.009804326435327158,1346357
0.5179609842002012,1370259
0.9999656519133617,1361079
0.09406347560760048,1359024
0.3572205072593765,1355276
0.00017276380747010723,1341820
0.9664083830448198,1356962
0.3735138354783732,1357121
0.9933269895842135,1360100
0.45461014880885436,1358678
0.0029572276941050475,1367552
0.23190056904608763,1348134
0.40651799979118713,1364548
0.3243161359263869,1348819
0.006021698712053406,1369128
0.9994004376916984,1370322
0.032673997833235116,1368373
0.016946620360449517,1371689
0.4127775248318051,1344674
0.007699125306431149,1347752
0.0625591575886169,1345793
0.9871031605858607,1357087
0.9954820857248435,1342714
0.37823185027089484,1357064
0.07759107346278869,1357606
0.3188219275551242,1364894
0.17380333281965793,1364400
0.5590038434136702,1364491
0.9999962544530852,1366613
0.003547632943466286,1360108
0.11583998169068613,1357884
0.015607530800814211,1366957
0.1762488202521581,1347185
0.9996699953825802,1347535
0.006466146769276674,1370124
0.9987805476184302,1372768
0.012036895278535962,1358962
0.11982948874808443,1364590
0.055573027228692125,1360409
0.0008205630597437496,1343691
0.998334940455866,1371794
0.9988676330779005,1367986
0.014543586074519405,1343916
0.3013685981384212,1346522
0.36548029522610526,1367253
0.15281459368374317,1348991
0.04148858074813844,1346143
0.3992916061518581,1348947
0.002302288633000124,1346077
0.8130251651777816,1368923
0.00010054548212838686,1345658
0.9991979060038211,1349040
0.7746523856411643,1341174
0.24503675585757553,1367494
0.5301946837823608,1346076
0.995358946688757,1366415
0.9975484511990941,1346268
0.9945905609239283,1369096
0.9946035635319329,1367628
0.001221782476116078,1357382
0.8028671276641992,1372315
0.054340809709329,1342896
0.005606903749867568,1345228
0.9715501633548894,1363489
1.2113577830867882e-05,1371936
0.0031663701505007737,1345199
0.21411313924436,1344743
0.9960583731280868,1367478
0.49261616127846297,1368664
0.06929958701986011,1368797
0.5092456483912229,1369109
0.04106015295117789,1371517
0.010331613129499557,1346228
0.11117102503787141,1369180
0.41056473686433687,1347776
0.43301673581752764,1344868
0.024449939638677236,1368934
0.6785750924966163,1371357
0.02171107671108289,1355279
0.9999813672618336,1352786
0.014859556857093264,1355986
0.9751004449229232,1369529
0.4953774064497663,1369752
0.8293288205988563,1370046
0.5053831919387177,1358912
0.4396661864926737,1360514
0.24418396257961472,1364866
0.4620738596225121,1360023
0.1340879883252483,1348843
0.00048023272765998574,1343899
0.001860491565167522,1348804
0.006343641280398536,1352889
0.15974949042546274,1371167
0.9991986455197565,1347489
0.010557097149345896,1367982
0.0048899501416577226,1357206
0.4315120717844276,1370456
0.9775511418472251,1369564
0.3498109099408575,1366468
0.4644450379229461,1366679
0.9907820871714434,1342943
0.011585095761867524,1349041
0.009920692793774045,1343968
0.0010798320637123652,1345698
0.062087962311024356,1372612
0.02642775158809078,1343661
